"Plot Title: Rollinson_U134"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 9663854, SEN S/N: 2445099)","Temp, °C (LGR S/N: 9663854, SEN S/N: 20145886)","RH, % (LGR S/N: 9663854, SEN S/N: 20145886)","PAR, µmol/m²/s (LGR S/N: 9663854, SEN S/N: 20210397)","Water Content, m³/m³ (LGR S/N: 9663854, SEN S/N: 20267513)"
1434,09/20/19 05:23:25 AM,19.032,18.438,98.000,1.2,0.1855
1435,09/20/19 06:23:25 AM,18.985,18.295,98.300,1.2,0.1855
1436,09/20/19 07:23:25 AM,18.937,19.008,98.600,1.2,0.1855
1437,09/20/19 08:23:25 AM,18.913,19.984,98.700,3.7,0.1855
1438,09/20/19 09:23:25 AM,18.937,21.103,98.400,3.7,0.1855
1439,09/20/19 10:23:25 AM,18.985,22.274,94.700,11.2,0.1855
1440,09/20/19 11:23:25 AM,19.080,23.256,89.900,16.2,0.1855
1441,09/20/19 12:23:25 PM,19.222,24.726,84.800,16.2,0.1855
1442,09/20/19 01:23:25 PM,19.389,26.182,79.400,28.7,0.1855
1443,09/20/19 02:23:25 PM,19.579,26.671,75.600,18.7,0.1855
1444,09/20/19 03:23:25 PM,19.770,26.182,76.600,11.2,0.1855
1445,09/20/19 04:23:25 PM,19.936,26.158,76.400,18.7,0.1855
1446,09/20/19 05:23:25 PM,20.055,25.501,78.800,3.7,0.1862
1447,09/20/19 06:23:25 PM,20.150,25.113,78.300,1.2,0.1855
1448,09/20/19 07:23:25 PM,20.222,23.641,84.900,1.2,0.1855
1449,09/20/19 08:23:25 PM,20.222,22.705,88.900,1.2,0.1855
1450,09/20/19 09:23:25 PM,20.222,21.987,92.500,1.2,0.1855
1451,09/20/19 10:23:25 PM,20.198,21.724,93.800,1.2,0.1855
1452,09/20/19 11:23:25 PM,20.150,21.581,94.400,1.2,0.1855
1453,09/21/19 12:23:25 AM,20.103,21.748,94.800,1.2,0.1855
1454,09/21/19 01:23:25 AM,20.055,21.485,93.500,1.2,0.1855
1455,09/21/19 02:23:25 AM,20.007,21.366,93.200,1.2,0.1855
1456,09/21/19 03:23:25 AM,19.984,21.533,92.900,1.2,0.1855
1457,09/21/19 04:23:25 AM,19.936,21.413,93.700,1.2,0.1848
1458,09/21/19 05:23:25 AM,19.912,21.342,94.800,1.2,0.1848
1459,09/21/19 06:23:25 AM,19.888,21.485,94.900,1.2,0.1848
1460,09/21/19 07:23:25 AM,19.865,21.557,94.300,1.2,0.1848
1461,09/21/19 08:23:25 AM,19.841,22.274,93.600,1.2,0.1848
1462,09/21/19 09:23:25 AM,19.865,22.776,90.800,6.2,0.1848
1463,09/21/19 10:23:25 AM,19.888,22.321,92.300,6.2,0.1848
1464,09/21/19 11:23:25 AM,19.936,24.195,91.700,16.2,0.1848
1465,09/21/19 12:23:25 PM,20.007,24.195,87.000,11.2,0.1848
1466,09/21/19 01:23:25 PM,20.103,24.653,83.800,16.2,0.1848
1467,09/21/19 02:23:25 PM,20.198,24.219,84.300,8.7,0.1855
1468,09/21/19 03:23:25 PM,20.246,22.753,86.100,3.7,0.1848
1469,09/21/19 04:23:25 PM,20.269,22.417,95.600,6.2,0.1804
1470,09/21/19 05:23:25 PM,20.269,22.633,94.900,3.7,0.1819
1471,09/21/19 06:23:25 PM,20.269,22.633,93.500,1.2,0.1826
1472,09/21/19 07:23:25 PM,20.269,22.824,91.300,1.2,0.1826
1473,09/21/19 08:23:25 PM,20.269,21.867,94.800,1.2,0.1797
1474,09/21/19 09:23:25 PM,20.246,21.533,97.900,1.2,0.1804
1475,09/21/19 10:23:25 PM,20.246,21.103,98.700,1.2,0.1819
1476,09/21/19 11:23:25 PM,20.246,20.984,98.900,1.2,0.1833
1477,09/22/19 12:23:25 AM,20.198,20.865,98.900,1.2,0.1840
1478,09/22/19 01:23:25 AM,20.174,20.674,99.100,1.2,0.1964
1479,09/22/19 02:23:25 AM,20.126,20.746,99.400,1.2,0.2102
1480,09/22/19 03:23:25 AM,20.103,20.936,99.400,1.2,0.2073
1481,09/22/19 04:23:25 AM,20.055,21.032,99.300,1.2,0.2073
1482,09/22/19 05:23:25 AM,20.031,20.674,99.400,1.2,0.2320
1483,09/22/19 06:23:25 AM,20.031,20.579,99.600,1.2,0.2254
1484,09/22/19 07:23:25 AM,20.007,20.507,99.600,1.2,0.2247
1485,09/22/19 08:23:25 AM,19.960,20.865,99.700,3.7,0.2276
1486,09/22/19 09:23:25 AM,19.960,20.984,99.000,6.2,0.2218
1487,09/22/19 10:23:25 AM,19.936,22.106,94.100,8.7,0.2175
1488,09/22/19 11:23:25 AM,19.960,22.657,89.600,13.7,0.2109
1489,09/22/19 12:23:25 PM,20.007,22.824,87.500,11.2,0.2066
1490,09/22/19 01:23:25 PM,20.055,22.130,89.700,3.7,0.2037
1491,09/22/19 02:23:25 PM,20.079,21.413,95.900,6.2,0.2022
1492,09/22/19 03:23:25 PM,20.079,21.151,98.000,3.7,0.2051
1493,09/22/19 04:23:25 PM,20.103,21.223,98.700,3.7,0.2189
1494,09/22/19 05:23:25 PM,20.126,20.865,99.000,1.2,0.2683
1495,09/22/19 06:23:25 PM,20.174,20.865,99.600,1.2,0.2654
1496,09/22/19 07:23:25 PM,20.198,21.008,99.900,1.2,0.2777
1497,09/22/19 08:23:25 PM,20.198,20.674,100.000,1.2,0.2356
1498,09/22/19 09:23:25 PM,20.174,19.603,100.000,1.2,0.2334
1499,09/22/19 10:23:25 PM,20.126,19.484,100.000,1.2,0.2254
1500,09/22/19 11:23:25 PM,20.055,19.151,100.000,1.2,0.2167
1501,09/23/19 12:23:25 AM,19.984,18.842,100.000,1.2,0.2138
1502,09/23/19 01:23:25 AM,19.888,18.485,100.000,1.2,0.2102
1503,09/23/19 02:23:25 AM,19.817,18.414,100.000,1.2,0.2080
1504,09/23/19 03:23:25 AM,19.722,18.271,100.000,1.2,0.2066
1505,09/23/19 04:23:25 AM,19.651,17.891,100.000,1.2,0.2058
1506,09/23/19 05:23:25 AM,19.579,16.606,100.000,1.2,0.2044
1507,09/23/19 06:23:25 AM,19.460,15.629,100.000,1.2,0.2029
1508,09/23/19 07:23:25 AM,19.318,14.745,99.800,1.2,0.2022
1509,09/23/19 08:23:25 AM,19.175,14.745,99.300,3.7,0.2008
1510,09/23/19 09:23:25 AM,19.008,15.652,96.200,3.7,0.2000
1511,09/23/19 10:23:25 AM,18.889,17.272,90.400,13.7,0.1986
1512,09/23/19 11:23:25 AM,18.818,18.604,82.900,13.7,0.1978
1513,09/23/19 12:23:25 PM,18.794,19.698,75.100,8.7,0.1964
1514,09/23/19 01:23:25 PM,18.794,20.650,70.900,33.7,0.1949
1515,09/23/19 02:23:25 PM,18.842,20.436,65.800,23.7,0.1949
1516,09/23/19 03:23:25 PM,18.913,20.388,64.700,8.7,0.1942
1517,09/23/19 04:23:25 PM,18.937,20.269,66.100,13.7,0.1935
1518,09/23/19 05:23:25 PM,18.937,20.436,66.500,3.7,0.1928
1519,09/23/19 06:23:25 PM,18.937,18.866,70.300,1.2,0.1928
1520,09/23/19 07:23:25 PM,18.913,17.320,78.300,1.2,0.1920
1521,09/23/19 08:23:25 PM,18.842,15.915,82.700,1.2,0.1920
1522,09/23/19 09:23:25 PM,18.723,15.223,88.900,1.2,0.1920
1523,09/23/19 10:23:25 PM,18.604,14.673,92.600,1.2,0.1920
1524,09/23/19 11:23:25 PM,18.461,14.194,94.600,1.2,0.1920
1525,09/24/19 12:23:25 AM,18.319,13.570,96.000,1.2,0.1913
1526,09/24/19 01:23:25 AM,18.176,13.449,96.900,1.2,0.1913
1527,09/24/19 02:23:25 AM,18.057,13.329,97.400,1.2,0.1913
1528,09/24/19 03:23:25 AM,17.915,13.016,97.600,1.2,0.1913
1529,09/24/19 04:23:25 AM,17.796,12.896,97.900,1.2,0.1913
1530,09/24/19 05:23:25 AM,17.677,12.751,98.100,1.2,0.1913
1531,09/24/19 06:23:25 AM,17.558,13.112,98.300,1.2,0.1906
1532,09/24/19 07:23:25 AM,17.463,14.050,98.400,1.2,0.1906
1533,09/24/19 08:23:25 AM,17.391,15.819,97.600,3.7,0.1906
1534,09/24/19 09:23:25 AM,17.391,17.558,92.600,3.7,0.1906
1535,09/24/19 10:23:25 AM,17.439,19.175,86.300,16.2,0.1906
1536,09/24/19 11:23:25 AM,17.534,20.793,78.100,13.7,0.1899
1537,09/24/19 12:23:25 PM,17.653,21.246,77.300,13.7,0.1899
1538,09/24/19 01:23:25 PM,17.819,22.633,75.100,26.2,0.1899
1539,09/24/19 02:23:25 PM,17.986,23.400,73.100,13.7,0.1899
1540,09/24/19 03:23:25 PM,18.176,23.521,68.300,6.2,0.1899
1541,09/24/19 04:23:25 PM,18.343,23.064,69.100,6.2,0.1899
1542,09/24/19 05:23:25 PM,18.461,22.417,70.200,3.7,0.1899
1543,09/24/19 06:23:25 PM,18.533,21.628,71.900,1.2,0.1899
1544,09/24/19 07:23:25 PM,18.557,20.936,72.600,1.2,0.1891
1545,09/24/19 08:23:25 PM,18.580,20.174,74.800,1.2,0.1891
1546,09/24/19 09:23:25 PM,18.557,19.627,75.300,1.2,0.1891
1547,09/24/19 10:23:25 PM,18.533,19.103,78.100,1.2,0.1891
1548,09/24/19 11:23:25 PM,18.461,19.056,79.400,1.2,0.1891
1549,09/25/19 12:23:25 AM,18.414,18.533,80.000,1.2,0.1884
1550,09/25/19 01:23:25 AM,18.343,17.843,83.100,1.2,0.1884
1551,09/25/19 02:23:25 AM,18.271,18.319,83.200,1.2,0.1884
1552,09/25/19 03:23:25 AM,18.224,18.485,81.700,1.2,0.1884
1553,09/25/19 04:23:25 AM,18.176,18.390,80.400,1.2,0.1884
1554,09/25/19 05:23:25 AM,18.129,16.082,89.200,1.2,0.2146
1555,09/25/19 06:23:25 AM,18.057,16.106,94.600,1.2,0.2196
1556,09/25/19 07:23:25 AM,17.962,16.439,94.300,1.2,0.2124
1557,09/25/19 08:23:25 AM,17.891,17.153,92.600,1.2,0.2080
1558,09/25/19 09:23:25 AM,17.843,17.748,93.600,3.7,0.2080
1559,09/25/19 10:23:25 AM,17.843,18.224,93.100,3.7,0.2037
1560,09/25/19 11:23:25 AM,17.867,19.555,91.600,13.7,0.2015
1561,09/25/19 12:23:25 PM,17.915,21.437,88.400,13.7,0.1993
1562,09/25/19 01:23:25 PM,18.033,23.064,83.300,11.2,0.1986
1563,09/25/19 02:23:25 PM,18.224,23.905,73.800,13.7,0.1971
1564,09/25/19 03:23:25 PM,18.414,23.448,65.600,8.7,0.1957
1565,09/25/19 04:23:25 PM,18.557,23.256,66.000,6.2,0.1949
1566,09/25/19 05:23:25 PM,18.652,21.461,62.700,3.7,0.1942
1567,09/25/19 06:23:25 PM,18.675,20.531,69.700,1.2,0.1935
1568,09/25/19 07:23:25 PM,18.675,19.865,71.000,1.2,0.1928
1569,09/25/19 08:23:25 PM,18.652,19.056,71.700,1.2,0.1928
1570,09/25/19 09:23:25 PM,18.580,19.080,71.900,1.2,0.1920
1571,09/25/19 10:23:25 PM,18.509,18.366,70.800,1.2,0.1920
1572,09/25/19 11:23:25 PM,18.438,18.176,74.100,1.2,0.1913
1573,09/26/19 12:23:25 AM,18.343,17.796,73.700,1.2,0.1913
1574,09/26/19 01:23:25 AM,18.271,17.249,78.600,1.2,0.1906
1575,09/26/19 02:23:25 AM,18.176,16.939,76.800,1.2,0.1906
1576,09/26/19 03:23:25 AM,18.081,16.320,74.900,1.2,0.1899
1577,09/26/19 04:23:25 AM,17.962,15.031,75.000,1.2,0.1899
1578,09/26/19 05:23:25 AM,17.843,14.433,78.500,1.2,0.1899
1579,09/26/19 06:23:25 AM,17.701,13.305,80.100,1.2,0.1899
1580,09/26/19 07:23:25 AM,17.558,12.727,84.700,1.2,0.1899
1581,09/26/19 08:23:25 AM,17.415,13.714,85.700,1.2,0.1899
1582,09/26/19 09:23:25 AM,17.296,15.438,80.100,3.7,0.1891
1583,09/26/19 10:23:25 AM,17.225,16.987,68.500,8.7,0.1891
1584,09/26/19 11:23:25 AM,17.201,18.247,60.200,11.2,0.1891
1585,09/26/19 12:23:25 PM,17.225,19.270,51.700,13.7,0.1884
1586,09/26/19 01:23:25 PM,17.249,20.055,49.600,11.2,0.1891
1587,09/26/19 02:23:25 PM,17.344,20.269,49.700,11.2,0.1899
1588,09/26/19 03:23:25 PM,17.439,19.793,49.700,6.2,0.1899
1589,09/26/19 04:23:25 PM,17.510,19.627,49.700,3.7,0.1899
1590,09/26/19 05:23:25 PM,17.534,18.509,61.800,1.2,0.1891
1591,09/26/19 06:23:25 PM,17.534,17.249,61.400,1.2,0.1899
1592,09/26/19 07:23:25 PM,17.510,15.963,64.200,1.2,0.1891
1593,09/26/19 08:23:25 PM,17.415,14.625,80.500,1.2,0.1891
1594,09/26/19 09:23:25 PM,17.320,13.762,85.900,1.2,0.1891
1595,09/26/19 10:23:25 PM,17.201,14.697,83.600,1.2,0.1891
1596,09/26/19 11:23:25 PM,17.106,13.618,79.100,1.2,0.1891
1597,09/27/19 12:23:25 AM,17.011,13.642,79.900,1.2,0.1891
1598,09/27/19 01:23:25 AM,16.915,13.594,80.900,1.2,0.1884
1599,09/27/19 02:23:25 AM,16.796,13.738,77.200,1.2,0.1884
1600,09/27/19 03:23:25 AM,16.725,15.175,72.700,1.2,0.1884
1601,09/27/19 04:23:25 AM,16.654,15.629,66.800,1.2,0.1884
1602,09/27/19 05:23:25 AM,16.606,16.129,63.600,1.2,0.1884
1603,09/27/19 06:23:25 AM,16.582,15.891,63.900,1.2,0.1884
1604,09/27/19 07:23:25 AM,16.534,16.344,64.300,1.2,0.1884
1605,09/27/19 08:23:25 AM,16.511,17.272,63.100,1.2,0.1884
1606,09/27/19 09:23:25 AM,16.511,17.701,62.200,6.2,0.1884
1607,09/27/19 10:23:25 AM,16.511,17.391,67.600,1.2,0.1884
1608,09/27/19 11:23:25 AM,16.534,14.745,75.300,1.2,0.1855
1609,09/27/19 12:23:25 PM,16.534,14.433,94.700,1.2,0.2785
1610,09/27/19 01:23:25 PM,16.415,15.819,97.300,1.2,0.2719
1611,09/27/19 02:23:25 PM,16.368,17.558,98.100,1.2,0.2676
1612,09/27/19 03:23:25 PM,16.392,18.390,98.600,1.2,0.2596
1613,09/27/19 04:23:25 PM,16.534,18.414,98.800,1.2,0.2487
1614,09/27/19 05:23:25 PM,16.654,18.628,99.000,1.2,0.2334
1615,09/27/19 06:23:25 PM,16.773,19.056,99.200,1.2,0.2603
1616,09/27/19 07:23:25 PM,16.915,19.222,99.500,1.2,0.2530
1617,09/27/19 08:23:25 PM,17.034,18.081,99.600,1.2,0.2581
1618,09/27/19 09:23:25 PM,17.153,18.937,99.700,1.2,0.2763
1619,09/27/19 10:23:25 PM,17.272,18.580,99.800,1.2,0.2647
1620,09/27/19 11:23:25 PM,17.344,18.699,99.900,1.2,0.2603
1621,09/28/19 12:23:25 AM,17.415,18.937,100.000,1.2,0.2763
1622,09/28/19 01:23:25 AM,17.486,18.699,100.000,1.2,0.2727
1623,09/28/19 02:23:25 AM,17.582,18.485,100.000,1.2,0.2574
1624,09/28/19 03:23:25 AM,17.605,17.153,100.000,1.2,0.2545
1625,09/28/19 04:23:25 AM,17.605,16.677,100.000,1.2,0.2349
1626,09/28/19 05:23:25 AM,17.558,16.558,100.000,1.2,0.2327
1627,09/28/19 06:23:25 AM,17.486,16.558,100.000,1.2,0.2356
1628,09/28/19 07:23:25 AM,17.439,16.249,100.000,1.2,0.2334
1629,09/28/19 08:23:25 AM,17.391,15.963,100.000,1.2,0.2305
1630,09/28/19 09:23:25 AM,17.320,15.533,100.000,1.2,0.2262
1631,09/28/19 10:23:25 AM,17.249,14.505,100.000,1.2,0.2240
1632,09/28/19 11:23:25 AM,17.153,14.505,100.000,3.7,0.2167
1633,09/28/19 12:23:25 PM,17.058,14.553,99.900,6.2,0.2131
1634,09/28/19 01:23:25 PM,16.963,14.050,98.100,6.2,0.2109
1635,09/28/19 02:23:25 PM,16.868,14.122,96.400,8.7,0.2087
1636,09/28/19 03:23:25 PM,16.773,14.098,93.700,3.7,0.2073
1637,09/28/19 04:23:25 PM,16.654,14.050,92.800,1.2,0.2058
1638,09/28/19 05:23:25 PM,16.534,14.194,92.900,3.7,0.2044
1639,09/28/19 06:23:25 PM,16.439,14.098,91.400,1.2,0.2037
1640,09/28/19 07:23:25 PM,16.344,13.786,91.300,1.2,0.2029
1641,09/28/19 08:23:25 PM,16.249,13.858,89.400,1.2,0.2022
1642,09/28/19 09:23:25 PM,16.153,13.786,87.700,1.2,0.2015
1643,09/28/19 10:23:25 PM,16.082,14.002,90.800,1.2,0.2008
1644,09/28/19 11:23:25 PM,16.034,14.385,91.300,1.2,0.2000
1645,09/29/19 12:23:25 AM,15.986,15.031,92.300,1.2,0.2000
1646,09/29/19 01:23:25 AM,15.986,16.796,93.400,1.2,0.1993
1647,09/29/19 02:23:25 AM,16.010,16.487,92.000,1.2,0.1986
1648,09/29/19 03:23:25 AM,16.082,16.415,93.800,1.2,0.1986
1649,09/29/19 04:23:25 AM,16.129,15.891,96.000,1.2,0.2639
1650,09/29/19 05:23:25 AM,16.129,15.819,98.800,1.2,0.2654
1651,09/29/19 06:23:25 AM,16.153,16.106,99.400,1.2,0.2603
1652,09/29/19 07:23:25 AM,16.177,16.296,99.800,1.2,0.2523
1653,09/29/19 08:23:25 AM,16.225,16.558,100.000,1.2,0.2320
1654,09/29/19 09:23:25 AM,16.272,16.915,100.000,1.2,0.2284
1655,09/29/19 10:23:25 AM,16.320,17.130,100.000,1.2,0.2269
1656,09/29/19 11:23:25 AM,16.368,16.773,99.800,3.7,0.2254
1657,09/29/19 12:23:25 PM,16.415,16.915,99.800,3.7,0.2225
1658,09/29/19 01:23:25 PM,16.463,17.249,99.600,3.7,0.2175
1659,09/29/19 02:23:25 PM,16.534,17.724,99.100,6.2,0.2146
1660,09/29/19 03:23:25 PM,16.582,18.247,98.400,3.7,0.2124
1661,09/29/19 04:23:25 PM,16.654,18.723,97.900,1.2,0.2109
1662,09/29/19 05:23:25 PM,16.725,18.985,97.500,1.2,0.2102
1663,09/29/19 06:23:25 PM,16.796,18.628,97.900,1.2,0.2087
1664,09/29/19 07:23:25 PM,16.868,18.747,98.900,1.2,0.2080
1665,09/29/19 08:23:25 PM,16.915,18.461,99.500,1.2,0.2087
1666,09/29/19 09:23:25 PM,16.987,18.414,99.900,1.2,0.2087
1667,09/29/19 10:23:25 PM,17.011,18.057,100.000,1.2,0.2080
1668,09/29/19 11:23:25 PM,17.034,18.152,100.000,1.2,0.2080
1669,09/30/19 12:23:25 AM,17.058,18.176,100.000,1.2,0.2073
1670,09/30/19 01:23:25 AM,17.082,18.152,100.000,1.2,0.2066
1671,09/30/19 02:23:25 AM,17.106,18.271,100.000,1.2,0.2058
1672,09/30/19 03:23:25 AM,17.130,18.414,100.000,1.2,0.2051
1673,09/30/19 04:23:25 AM,17.153,18.461,100.000,1.2,0.2051
1674,09/30/19 05:23:25 AM,17.177,18.485,100.000,1.2,0.2044
1675,09/30/19 06:23:25 AM,17.201,18.366,100.000,1.2,0.2037
1676,09/30/19 07:23:25 AM,17.225,18.557,100.000,1.2,0.2037
1677,09/30/19 08:23:25 AM,17.249,19.865,100.000,1.2,0.2029
1678,09/30/19 09:23:25 AM,17.296,20.913,100.000,3.7,0.2029
1679,09/30/19 10:23:25 AM,17.391,22.202,100.000,21.2,0.2029
1680,09/30/19 11:23:25 AM,17.534,23.978,96.600,16.2,0.2022
1681,09/30/19 12:23:25 PM,17.724,25.623,88.100,18.7,0.2015
1682,09/30/19 01:23:25 PM,17.986,25.987,84.800,21.2,0.2008
1683,09/30/19 02:23:25 PM,18.271,26.524,83.200,11.2,0.2000
1684,09/30/19 03:23:25 PM,18.509,26.549,80.300,8.7,0.2000
1685,09/30/19 04:23:25 PM,18.723,26.158,80.700,6.2,0.1993
1686,09/30/19 05:23:25 PM,18.889,26.109,80.200,3.7,0.1986
1687,09/30/19 06:23:25 PM,19.032,25.380,80.900,1.2,0.1986
1688,09/30/19 07:23:25 PM,19.127,25.065,82.400,1.2,0.1986
1689,09/30/19 08:23:25 PM,19.199,24.750,81.300,1.2,0.1978
1690,09/30/19 09:23:25 PM,19.246,24.702,79.000,1.2,0.1971
1691,09/30/19 10:23:25 PM,19.270,23.857,81.100,1.2,0.1971
1692,09/30/19 11:23:25 PM,19.270,23.641,82.600,1.2,0.1971
1693,10/01/19 12:23:25 AM,19.294,22.920,84.400,1.2,0.1971
1694,10/01/19 01:23:25 AM,19.294,22.178,86.900,1.2,0.1964
1695,10/01/19 02:23:25 AM,19.270,21.700,90.800,1.2,0.1964
1696,10/01/19 03:23:25 AM,19.246,21.342,90.600,1.2,0.1964
1697,10/01/19 04:23:25 AM,19.222,21.127,91.600,1.2,0.1964
1698,10/01/19 05:23:25 AM,19.175,21.318,91.600,1.2,0.1964
1699,10/01/19 06:23:25 AM,19.151,21.032,91.900,1.2,0.1957
1700,10/01/19 07:23:25 AM,19.127,20.984,93.600,1.2,0.1957
1701,10/01/19 08:23:25 AM,19.103,21.748,93.600,1.2,0.1957
1702,10/01/19 09:23:25 AM,19.080,22.776,91.700,8.7,0.1957
1703,10/01/19 10:23:25 AM,19.127,24.219,89.200,16.2,0.1949
1704,10/01/19 11:23:25 AM,19.199,25.477,85.600,16.2,0.1949
1705,10/01/19 12:23:25 PM,19.318,26.280,82.700,18.7,0.1949
1706,10/01/19 01:23:25 PM,19.484,28.171,80.900,43.7,0.1942
1707,10/01/19 02:23:25 PM,19.698,27.481,79.100,18.7,0.1942
1708,10/01/19 03:23:25 PM,19.912,27.112,80.500,11.2,0.1935
1709,10/01/19 04:23:25 PM,20.079,26.891,82.700,6.2,0.1935
1710,10/01/19 05:23:25 PM,20.198,26.598,85.300,3.7,0.1935
1711,10/01/19 06:23:25 PM,20.293,26.500,85.300,1.2,0.1935
1712,10/01/19 07:23:25 PM,20.365,25.939,85.100,1.2,0.1928
1713,10/01/19 08:23:25 PM,20.412,25.355,86.500,1.2,0.1928
1714,10/01/19 09:23:25 PM,20.412,24.992,88.200,1.2,0.1928
1715,10/01/19 10:23:25 PM,20.436,24.847,88.700,1.2,0.1928
1716,10/01/19 11:23:25 PM,20.436,25.331,85.500,1.2,0.1920
1717,10/02/19 12:23:25 AM,20.436,24.605,84.800,1.2,0.1920
1718,10/02/19 01:23:25 AM,20.436,23.352,86.400,1.2,0.1920
1719,10/02/19 02:23:25 AM,20.436,20.865,87.600,1.2,0.1920
1720,10/02/19 03:23:25 AM,20.341,20.317,89.900,1.2,0.1920
1721,10/02/19 04:23:25 AM,20.198,20.341,90.900,1.2,0.1913
1722,10/02/19 05:23:25 AM,20.079,20.269,92.600,1.2,0.1913
1723,10/02/19 06:23:25 AM,19.960,16.963,95.600,1.2,0.1913
1724,10/02/19 07:23:25 AM,19.817,16.034,97.700,1.2,0.1913
1725,10/02/19 08:23:25 AM,19.603,15.079,98.100,1.2,0.1913
1726,10/02/19 09:23:25 AM,19.341,14.816,98.000,1.2,0.1913
1727,10/02/19 10:23:25 AM,19.080,15.031,98.300,1.2,0.1913
1728,10/02/19 11:23:25 AM,18.866,15.270,98.400,6.2,0.1913
1729,10/02/19 12:23:25 PM,18.675,15.533,98.200,6.2,0.1913
1730,10/02/19 01:23:25 PM,18.557,15.772,97.800,6.2,0.1913
1731,10/02/19 02:23:25 PM,18.438,15.986,97.500,6.2,0.1913
1732,10/02/19 03:23:25 PM,18.343,15.915,97.400,6.2,0.1913
1733,10/02/19 04:23:25 PM,18.247,15.581,96.900,1.2,0.1906
1734,10/02/19 05:23:25 PM,18.176,15.485,97.000,1.2,0.1906
1735,10/02/19 06:23:25 PM,18.081,15.247,97.500,1.2,0.1906
1736,10/02/19 07:23:25 PM,17.986,15.151,98.200,1.2,0.1906
1737,10/02/19 08:23:25 PM,17.867,15.103,98.800,1.2,0.1906
1738,10/02/19 09:23:25 PM,17.796,15.342,99.500,1.2,0.1906
1739,10/02/19 10:23:25 PM,17.724,15.676,99.900,1.2,0.1913
1740,10/02/19 11:23:25 PM,17.677,15.676,100.000,1.2,0.2015
1741,10/03/19 12:23:25 AM,17.391,15.819,100.000,1.2,0.2719
1742,10/03/19 01:23:25 AM,17.106,15.963,100.000,1.2,0.2741
1743,10/03/19 02:23:25 AM,17.082,15.843,100.000,1.2,0.2523
1744,10/03/19 03:23:25 AM,17.082,15.867,100.000,1.2,0.2349
1745,10/03/19 04:23:25 AM,17.106,15.939,100.000,1.2,0.2313
1746,10/03/19 05:23:25 AM,17.130,15.939,100.000,1.2,0.2254
1747,10/03/19 06:23:25 AM,17.153,16.058,100.000,1.2,0.2211
1748,10/03/19 07:23:25 AM,17.153,16.129,100.000,1.2,0.2138
1749,10/03/19 08:23:25 AM,17.153,15.438,100.000,1.2,0.2116
1750,10/03/19 09:23:25 AM,17.153,14.840,100.000,1.2,0.2102
1751,10/03/19 10:23:25 AM,17.153,15.247,100.000,6.2,0.2087
1752,10/03/19 11:23:25 AM,17.130,16.773,96.900,11.2,0.2066
1753,10/03/19 12:23:25 PM,17.130,17.415,88.500,13.7,0.2051
1754,10/03/19 01:23:25 PM,17.153,17.629,83.400,23.7,0.2037
1755,10/03/19 02:23:25 PM,17.201,16.225,81.400,16.2,0.2022
1756,10/03/19 03:23:25 PM,17.201,15.676,82.600,13.7,0.2015
1757,10/03/19 04:23:25 PM,17.177,15.366,81.900,6.2,0.2000
1758,10/03/19 05:23:25 PM,17.106,14.960,81.700,3.7,0.1986
1759,10/03/19 06:23:25 PM,17.034,14.026,81.000,1.2,0.1978
1760,10/03/19 07:23:25 PM,16.939,13.305,82.900,1.2,0.1971
1761,10/03/19 08:23:25 PM,16.796,12.340,83.300,1.2,0.1971
1762,10/03/19 09:23:25 PM,16.677,11.297,86.600,1.2,0.1964
1763,10/03/19 10:23:25 PM,16.511,10.026,90.400,1.2,0.1957
1764,10/03/19 11:23:25 PM,16.344,9.583,93.700,1.2,0.1957
1765,10/04/19 12:23:25 AM,16.177,9.114,95.500,1.2,0.1957
1766,10/04/19 01:23:25 AM,15.986,8.866,95.700,1.2,0.1949
1767,10/04/19 02:23:25 AM,15.819,8.519,92.600,1.2,0.1942
1768,10/04/19 03:23:25 AM,15.652,8.045,91.300,1.2,0.1942
1769,10/04/19 04:23:25 AM,15.461,7.670,92.500,1.2,0.1942
1770,10/04/19 05:23:25 AM,15.294,7.920,93.500,1.2,0.1935
1771,10/04/19 06:23:25 AM,15.151,7.845,94.900,1.2,0.1935
1772,10/04/19 07:23:25 AM,15.008,8.717,95.300,1.2,0.1935
1773,10/04/19 08:23:25 AM,14.912,9.879,94.100,1.2,0.1928
1774,10/04/19 09:23:25 AM,14.816,11.273,92.000,6.2,0.1928
1775,10/04/19 10:23:25 AM,14.792,12.847,89.300,16.2,0.1928
1776,10/04/19 11:23:25 AM,14.792,13.088,86.000,13.7,0.1920
1777,10/04/19 12:23:25 PM,14.816,13.137,85.400,16.2,0.1920
1778,10/04/19 01:23:25 PM,14.840,13.040,85.200,23.7,0.1920
1779,10/04/19 02:23:25 PM,14.864,13.305,83.600,13.7,0.1920
1780,10/04/19 03:23:25 PM,14.864,12.920,81.700,8.7,0.1913
1781,10/04/19 04:23:25 PM,14.864,12.920,82.800,3.7,0.1913
1782,10/04/19 05:23:25 PM,14.864,12.606,83.700,1.2,0.1913
1783,10/04/19 06:23:25 PM,14.816,12.219,85.500,1.2,0.1913
1784,10/04/19 07:23:25 PM,14.768,12.001,86.100,1.2,0.1906
1785,10/04/19 08:23:25 PM,14.721,11.904,87.300,1.2,0.1906
1786,10/04/19 09:23:25 PM,14.673,11.540,87.500,1.2,0.1906
