"Plot Title: Rollinson_B127"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 9663855, SEN S/N: 2445096)","Water Content, m³/m³ (LGR S/N: 9663855, SEN S/N: 9673988)","Temp, °C (LGR S/N: 9663855, SEN S/N: 10448527)","RH, % (LGR S/N: 9663855, SEN S/N: 10448527)","PAR, µmol/m²/s (LGR S/N: 9663855, SEN S/N: 20210396)"
1434,09/20/19 03:48:55 AM,19.912,0.2610,19.294,89.900,1.2
1435,09/20/19 04:48:55 AM,19.865,0.2610,20.079,91.800,1.2
1436,09/20/19 05:48:55 AM,19.817,0.2603,20.460,92.000,1.2
1437,09/20/19 06:48:55 AM,19.793,0.2603,20.531,92.400,1.2
1438,09/20/19 07:48:55 AM,19.770,0.2603,21.008,93.300,3.7
1439,09/20/19 08:48:55 AM,19.793,0.2603,21.700,91.700,8.7
1440,09/20/19 09:48:55 AM,19.865,0.2603,22.800,89.500,18.7
1441,09/20/19 10:48:55 AM,19.960,0.2603,23.569,86.500,33.7
1442,09/20/19 11:48:55 AM,20.103,0.2603,25.137,83.600,38.7
1443,09/20/19 12:48:55 PM,20.317,0.2596,26.109,77.700,58.7
1444,09/20/19 01:48:55 PM,20.555,0.2596,27.014,73.800,61.2
1445,09/20/19 02:48:55 PM,20.793,0.2596,27.628,71.300,38.7
1446,09/20/19 03:48:55 PM,20.984,0.2589,27.579,68.600,46.2
1447,09/20/19 04:48:55 PM,21.127,0.2581,27.136,69.200,51.2
1448,09/20/19 05:48:55 PM,21.223,0.2581,26.061,77.100,8.7
1449,09/20/19 06:48:55 PM,21.294,0.2581,25.113,74.700,1.2
1450,09/20/19 07:48:55 PM,21.294,0.2574,24.508,79.900,1.2
1451,09/20/19 08:48:55 PM,21.246,0.2574,23.857,81.800,1.2
1452,09/20/19 09:48:55 PM,21.199,0.2574,24.291,85.000,1.2
1453,09/20/19 10:48:55 PM,21.151,0.2574,24.026,85.700,1.2
1454,09/20/19 11:48:55 PM,21.103,0.2567,23.593,82.700,1.2
1455,09/21/19 12:48:55 AM,21.056,0.2567,23.016,84.000,1.2
1456,09/21/19 01:48:55 AM,21.008,0.2567,22.872,85.000,1.2
1457,09/21/19 02:48:55 AM,20.936,0.2560,22.729,86.100,1.2
1458,09/21/19 03:48:55 AM,20.865,0.2560,22.011,90.000,1.2
1459,09/21/19 04:48:55 AM,20.817,0.2552,21.987,92.600,1.2
1460,09/21/19 05:48:55 AM,20.770,0.2552,21.987,92.600,1.2
1461,09/21/19 06:48:55 AM,20.746,0.2552,21.987,92.200,1.2
1462,09/21/19 07:48:55 AM,20.698,0.2552,22.226,91.900,3.7
1463,09/21/19 08:48:55 AM,20.674,0.2545,23.232,90.100,13.7
1464,09/21/19 09:48:55 AM,20.698,0.2545,22.896,87.800,16.2
1465,09/21/19 10:48:55 AM,20.746,0.2545,23.617,91.200,23.7
1466,09/21/19 11:48:55 AM,20.793,0.2538,25.040,85.000,46.2
1467,09/21/19 12:48:55 PM,20.936,0.2538,25.283,82.700,33.7
1468,09/21/19 01:48:55 PM,21.032,0.2530,24.798,80.100,33.7
1469,09/21/19 02:48:55 PM,21.079,0.2530,24.557,81.300,21.2
1470,09/21/19 03:48:55 PM,21.079,0.2538,22.393,89.700,8.7
1471,09/21/19 04:48:55 PM,21.056,0.2538,22.920,92.300,18.7
1472,09/21/19 05:48:55 PM,21.056,0.2538,23.160,90.200,11.2
1473,09/21/19 06:48:55 PM,21.056,0.2538,23.617,88.900,1.2
1474,09/21/19 07:48:55 PM,21.032,0.2538,22.345,89.400,1.2
1475,09/21/19 08:48:55 PM,21.008,0.2589,21.700,96.900,1.2
1476,09/21/19 09:48:55 PM,20.984,0.3242,21.437,98.700,1.2
1477,09/21/19 10:48:55 PM,20.960,0.3104,21.318,98.400,1.2
1478,09/21/19 11:48:55 PM,20.889,0.3039,21.342,97.200,1.2
1479,09/22/19 12:48:55 AM,20.841,0.3496,20.793,98.000,1.2
1480,09/22/19 01:48:55 AM,20.770,0.3177,20.936,98.600,1.2
1481,09/22/19 02:48:55 AM,20.722,0.3090,21.246,97.600,1.2
1482,09/22/19 03:48:55 AM,20.674,0.3046,21.413,98.100,1.2
1483,09/22/19 04:48:55 AM,20.650,0.3489,20.889,98.400,1.2
1484,09/22/19 05:48:55 AM,20.650,0.3199,20.865,98.900,1.2
1485,09/22/19 06:48:55 AM,20.603,0.3112,20.984,98.000,1.2
1486,09/22/19 07:48:55 AM,20.555,0.3191,21.056,98.100,3.7
1487,09/22/19 08:48:55 AM,20.531,0.3119,21.533,95.900,8.7
1488,09/22/19 09:48:55 AM,20.531,0.3075,22.082,90.500,16.2
1489,09/22/19 10:48:55 AM,20.507,0.3039,23.545,85.400,46.2
1490,09/22/19 11:48:55 AM,20.531,0.3010,23.905,81.600,41.2
1491,09/22/19 12:48:55 PM,20.579,0.2981,23.208,81.800,18.7
1492,09/22/19 01:48:55 PM,20.603,0.3017,21.581,89.300,13.7
1493,09/22/19 02:48:55 PM,20.627,0.3126,21.461,96.400,13.7
1494,09/22/19 03:48:55 PM,20.627,0.3141,21.342,97.900,13.7
1495,09/22/19 04:48:55 PM,20.650,0.4179,20.960,98.100,6.2
1496,09/22/19 05:48:55 PM,20.698,0.4085,20.841,99.300,1.2
1497,09/22/19 06:48:55 PM,20.674,0.3664,20.889,99.900,1.2
1498,09/22/19 07:48:55 PM,20.674,0.3446,21.318,100.000,1.2
1499,09/22/19 08:48:55 PM,20.650,0.3482,19.722,100.000,1.2
1500,09/22/19 09:48:55 PM,20.627,0.3271,19.389,100.000,1.2
1501,09/22/19 10:48:55 PM,20.555,0.3170,19.318,100.000,1.2
1502,09/22/19 11:48:55 PM,20.460,0.3119,19.008,100.000,1.2
1503,09/23/19 12:48:55 AM,20.388,0.3082,18.509,100.000,1.2
1504,09/23/19 01:48:55 AM,20.293,0.3068,18.343,100.000,1.2
1505,09/23/19 02:48:55 AM,20.198,0.3053,18.343,100.000,1.2
1506,09/23/19 03:48:55 AM,20.103,0.3032,18.081,100.000,1.2
1507,09/23/19 04:48:55 AM,20.031,0.3024,17.249,100.000,1.2
1508,09/23/19 05:48:55 AM,19.936,0.3010,15.748,100.000,1.2
1509,09/23/19 06:48:55 AM,19.770,0.3003,14.792,100.000,1.2
1510,09/23/19 07:48:55 AM,19.579,0.2988,14.505,100.000,1.2
1511,09/23/19 08:48:55 AM,19.365,0.2981,15.223,99.600,8.7
1512,09/23/19 09:48:55 AM,19.199,0.2974,16.392,94.900,16.2
1513,09/23/19 10:48:55 AM,19.127,0.2959,18.438,86.900,83.7
1514,09/23/19 11:48:55 AM,19.151,0.2952,19.246,78.300,56.2
1515,09/23/19 12:48:55 PM,19.222,0.2937,20.388,73.800,48.7
1516,09/23/19 01:48:55 PM,19.413,0.2930,20.960,68.500,58.7
1517,09/23/19 02:48:55 PM,19.484,0.2915,21.366,63.900,28.7
1518,09/23/19 03:48:55 PM,19.484,0.2908,20.579,65.200,43.7
1519,09/23/19 04:48:55 PM,19.484,0.2901,20.865,66.600,66.2
1520,09/23/19 05:48:55 PM,19.484,0.2894,19.817,67.600,6.2
1521,09/23/19 06:48:55 PM,19.484,0.2886,18.580,71.700,1.2
1522,09/23/19 07:48:55 PM,19.389,0.2879,17.819,76.000,1.2
1523,09/23/19 08:48:55 PM,19.294,0.2872,17.368,78.900,1.2
1524,09/23/19 09:48:55 PM,19.175,0.2872,16.796,80.000,1.2
1525,09/23/19 10:48:55 PM,19.056,0.2865,15.963,81.900,1.2
1526,09/23/19 11:48:55 PM,18.913,0.2865,15.485,85.400,1.2
1527,09/24/19 12:48:55 AM,18.771,0.2857,15.270,88.300,1.2
1528,09/24/19 01:48:55 AM,18.604,0.2850,14.960,90.400,1.2
1529,09/24/19 02:48:55 AM,18.485,0.2850,14.840,90.700,1.2
1530,09/24/19 03:48:55 AM,18.366,0.2843,14.385,91.500,1.2
1531,09/24/19 04:48:55 AM,18.224,0.2843,14.266,92.400,1.2
1532,09/24/19 05:48:55 AM,18.105,0.2836,14.505,92.800,1.2
1533,09/24/19 06:48:55 AM,17.986,0.2836,14.673,92.600,1.2
1534,09/24/19 07:48:55 AM,17.891,0.2836,16.106,91.400,1.2
1535,09/24/19 08:48:55 AM,17.819,0.2828,18.247,86.600,16.2
1536,09/24/19 09:48:55 AM,17.891,0.2828,19.294,81.600,18.7
1537,09/24/19 10:48:55 AM,17.986,0.2821,21.485,75.200,81.2
1538,09/24/19 11:48:55 AM,18.176,0.2821,21.628,72.100,78.7
1539,09/24/19 12:48:55 PM,18.366,0.2814,23.521,70.700,68.7
1540,09/24/19 01:48:55 PM,18.604,0.2806,24.750,66.400,38.7
1541,09/24/19 02:48:55 PM,18.842,0.2806,25.089,61.000,46.2
1542,09/24/19 03:48:55 PM,19.008,0.2799,24.944,59.400,68.7
1543,09/24/19 04:48:55 PM,19.103,0.2792,24.629,59.600,18.7
1544,09/24/19 05:48:55 PM,19.151,0.2785,24.098,61.000,6.2
1545,09/24/19 06:48:55 PM,19.151,0.2777,22.848,62.100,1.2
1546,09/24/19 07:48:55 PM,19.127,0.2777,21.891,66.200,1.2
1547,09/24/19 08:48:55 PM,19.056,0.2770,21.008,68.400,1.2
1548,09/24/19 09:48:55 PM,18.961,0.2770,20.198,71.600,1.2
1549,09/24/19 10:48:55 PM,18.842,0.2763,19.770,74.600,1.2
1550,09/24/19 11:48:55 PM,18.723,0.2763,19.722,74.500,1.2
1551,09/25/19 12:48:55 AM,18.604,0.2756,18.818,77.400,1.2
1552,09/25/19 01:48:55 AM,18.509,0.2756,18.771,80.200,1.2
1553,09/25/19 02:48:55 AM,18.390,0.2756,19.080,78.200,1.2
1554,09/25/19 03:48:55 AM,18.319,0.2748,19.056,77.100,1.2
1555,09/25/19 04:48:55 AM,18.247,0.2763,17.225,78.900,1.2
1556,09/25/19 05:48:55 AM,18.105,0.3380,17.153,90.200,1.2
1557,09/25/19 06:48:55 AM,17.962,0.3191,17.034,85.300,1.2
1558,09/25/19 07:48:55 AM,17.891,0.3119,17.486,86.100,1.2
1559,09/25/19 08:48:55 AM,17.867,0.3082,17.819,89.200,3.7
1560,09/25/19 09:48:55 AM,17.891,0.3046,18.057,89.900,6.2
1561,09/25/19 10:48:55 AM,17.915,0.3024,19.175,89.700,21.2
1562,09/25/19 11:48:55 AM,18.010,0.3003,20.698,88.700,38.7
1563,09/25/19 12:48:55 PM,18.200,0.2988,23.304,82.900,46.2
1564,09/25/19 01:48:55 PM,18.557,0.2966,23.785,76.400,36.2
1565,09/25/19 02:48:55 PM,18.842,0.2952,24.291,68.400,28.7
1566,09/25/19 03:48:55 PM,19.056,0.2937,23.833,65.100,33.7
1567,09/25/19 04:48:55 PM,19.175,0.2923,22.369,62.000,33.7
1568,09/25/19 05:48:55 PM,19.222,0.2915,21.628,63.000,8.7
1569,09/25/19 06:48:55 PM,19.199,0.2901,20.627,64.900,1.2
1570,09/25/19 07:48:55 PM,19.127,0.2894,19.674,66.900,1.2
1571,09/25/19 08:48:55 PM,19.056,0.2886,18.913,70.900,1.2
1572,09/25/19 09:48:55 PM,18.961,0.2879,18.628,71.200,1.2
1573,09/25/19 10:48:55 PM,18.842,0.2872,18.010,74.200,1.2
1574,09/25/19 11:48:55 PM,18.747,0.2865,18.010,74.400,1.2
1575,09/26/19 12:48:55 AM,18.628,0.2857,16.820,76.800,1.2
1576,09/26/19 01:48:55 AM,18.509,0.2850,17.130,79.100,1.2
1577,09/26/19 02:48:55 AM,18.390,0.2843,16.463,77.000,1.2
1578,09/26/19 03:48:55 AM,18.271,0.2843,15.652,76.700,1.2
1579,09/26/19 04:48:55 AM,18.129,0.2836,14.290,80.100,1.2
1580,09/26/19 05:48:55 AM,17.962,0.2828,13.810,80.900,1.2
1581,09/26/19 06:48:55 AM,17.772,0.2828,12.727,84.000,1.2
1582,09/26/19 07:48:55 AM,17.582,0.2821,12.799,87.400,1.2
1583,09/26/19 08:48:55 AM,17.415,0.2821,14.553,85.000,13.7
1584,09/26/19 09:48:55 AM,17.320,0.2814,16.439,75.700,21.2
1585,09/26/19 10:48:55 AM,17.320,0.2806,18.224,63.600,66.2
1586,09/26/19 11:48:55 AM,17.415,0.2799,18.937,55.400,88.7
1587,09/26/19 12:48:55 PM,17.510,0.2799,19.698,50.600,51.2
1588,09/26/19 01:48:55 PM,17.677,0.2792,20.198,50.500,36.2
1589,09/26/19 02:48:55 PM,17.796,0.2785,20.150,49.300,21.2
1590,09/26/19 03:48:55 PM,17.867,0.2777,20.269,50.200,38.7
1591,09/26/19 04:48:55 PM,17.891,0.2777,19.793,52.500,23.7
1592,09/26/19 05:48:55 PM,17.915,0.2770,18.628,53.800,3.7
1593,09/26/19 06:48:55 PM,17.891,0.2763,17.344,60.000,1.2
1594,09/26/19 07:48:55 PM,17.819,0.2763,16.796,62.200,1.2
1595,09/26/19 08:48:55 PM,17.724,0.2756,16.820,63.100,1.2
1596,09/26/19 09:48:55 PM,17.629,0.2756,16.344,64.000,1.2
1597,09/26/19 10:48:55 PM,17.486,0.2748,16.177,65.300,1.2
1598,09/26/19 11:48:55 PM,17.344,0.2748,15.629,66.800,1.2
1599,09/27/19 12:48:55 AM,17.201,0.2748,14.912,69.700,1.2
1600,09/27/19 01:48:55 AM,17.034,0.2741,15.103,69.000,1.2
1601,09/27/19 02:48:55 AM,16.892,0.2734,15.772,65.800,1.2
1602,09/27/19 03:48:55 AM,16.749,0.2734,16.463,59.000,1.2
1603,09/27/19 04:48:55 AM,16.630,0.2727,16.439,56.800,1.2
1604,09/27/19 05:48:55 AM,16.511,0.2727,17.011,56.900,1.2
1605,09/27/19 06:48:55 AM,16.415,0.2727,16.654,59.000,1.2
1606,09/27/19 07:48:55 AM,16.320,0.2719,17.225,59.800,1.2
1607,09/27/19 08:48:55 AM,16.249,0.2719,18.628,58.400,33.7
1608,09/27/19 09:48:55 AM,16.249,0.2712,18.224,59.500,11.2
1609,09/27/19 10:48:55 AM,16.272,0.2712,18.176,63.000,1.2
1610,09/27/19 11:48:55 AM,16.320,0.3569,14.098,83.800,1.2
1611,09/27/19 12:48:55 PM,16.249,0.4092,15.055,96.900,1.2
1612,09/27/19 01:48:55 PM,16.201,0.3467,16.820,98.700,1.2
1613,09/27/19 02:48:55 PM,16.296,0.3990,18.390,98.900,1.2
1614,09/27/19 03:48:55 PM,16.558,0.3417,18.842,98.600,1.2
1615,09/27/19 04:48:55 PM,16.820,0.3235,19.056,97.600,1.2
1616,09/27/19 05:48:55 PM,17.011,0.3845,19.341,97.500,1.2
1617,09/27/19 06:48:55 PM,17.201,0.3460,19.651,99.100,1.2
1618,09/27/19 07:48:55 PM,17.368,0.3896,20.222,99.300,1.2
1619,09/27/19 08:48:55 PM,17.582,0.3635,18.438,98.200,1.2
1620,09/27/19 09:48:55 PM,17.653,0.3976,18.889,99.400,1.2
1621,09/27/19 10:48:55 PM,17.748,0.3889,18.913,99.600,1.2
1622,09/27/19 11:48:55 PM,17.796,0.3896,18.913,100.000,1.2
1623,09/28/19 12:48:55 AM,17.867,0.3932,18.794,100.000,1.2
1624,09/28/19 01:48:55 AM,17.938,0.3983,18.628,100.000,1.2
1625,09/28/19 02:48:55 AM,17.962,0.3518,18.343,100.000,1.2
1626,09/28/19 03:48:55 AM,17.962,0.3409,16.606,100.000,1.2
1627,09/28/19 04:48:55 AM,17.915,0.3228,16.558,100.000,1.2
1628,09/28/19 05:48:55 AM,17.819,0.3329,16.463,100.000,1.2
1629,09/28/19 06:48:55 AM,17.724,0.3308,16.558,100.000,1.2
1630,09/28/19 07:48:55 AM,17.653,0.3206,15.963,100.000,1.2
1631,09/28/19 08:48:55 AM,17.582,0.3170,15.581,100.000,3.7
1632,09/28/19 09:48:55 AM,17.510,0.3141,15.247,100.000,6.2
1633,09/28/19 10:48:55 AM,17.415,0.3112,14.433,100.000,8.7
1634,09/28/19 11:48:55 AM,17.296,0.3090,14.601,100.000,11.2
1635,09/28/19 12:48:55 PM,17.201,0.3068,14.314,100.000,16.2
1636,09/28/19 01:48:55 PM,17.106,0.3053,14.050,99.700,18.7
1637,09/28/19 02:48:55 PM,16.987,0.3039,13.882,97.700,18.7
1638,09/28/19 03:48:55 PM,16.868,0.3024,13.954,95.300,8.7
1639,09/28/19 04:48:55 PM,16.749,0.3010,14.194,95.200,8.7
1640,09/28/19 05:48:55 PM,16.630,0.3003,13.810,94.100,8.7
1641,09/28/19 06:48:55 PM,16.511,0.2988,13.546,93.900,1.2
1642,09/28/19 07:48:55 PM,16.392,0.2981,13.618,93.700,1.2
1643,09/28/19 08:48:55 PM,16.296,0.2974,13.449,90.100,1.2
1644,09/28/19 09:48:55 PM,16.201,0.2966,13.714,91.400,1.2
1645,09/28/19 10:48:55 PM,16.129,0.2959,13.930,93.100,1.2
1646,09/28/19 11:48:55 PM,16.058,0.2959,14.385,94.000,1.2
1647,09/29/19 12:48:55 AM,16.034,0.2959,15.485,95.800,1.2
1648,09/29/19 01:48:55 AM,16.082,0.2952,16.534,94.700,1.2
1649,09/29/19 02:48:55 AM,16.153,0.2952,16.225,94.500,1.2
1650,09/29/19 03:48:55 AM,16.249,0.2959,15.963,96.000,1.2
1651,09/29/19 04:48:55 AM,16.272,0.3918,15.652,99.000,1.2
1652,09/29/19 05:48:55 AM,16.296,0.3678,15.819,100.000,1.2
1653,09/29/19 06:48:55 AM,16.320,0.3402,16.034,100.000,1.2
1654,09/29/19 07:48:55 AM,16.368,0.3242,16.225,100.000,1.2
1655,09/29/19 08:48:55 AM,16.415,0.3184,16.558,100.000,1.2
1656,09/29/19 09:48:55 AM,16.463,0.3213,16.820,100.000,3.7
1657,09/29/19 10:48:55 AM,16.558,0.3184,16.725,100.000,8.7
1658,09/29/19 11:48:55 AM,16.630,0.3141,16.606,100.000,8.7
1659,09/29/19 12:48:55 PM,16.677,0.3112,17.034,100.000,13.7
1660,09/29/19 01:48:55 PM,16.749,0.3090,17.320,100.000,16.2
1661,09/29/19 02:48:55 PM,16.844,0.3068,17.701,100.000,16.2
1662,09/29/19 03:48:55 PM,16.915,0.3053,18.081,100.000,11.2
1663,09/29/19 04:48:55 PM,17.011,0.3046,18.533,100.000,8.7
1664,09/29/19 05:48:55 PM,17.106,0.3032,18.604,100.000,3.7
1665,09/29/19 06:48:55 PM,17.177,0.3032,18.580,100.000,1.2
1666,09/29/19 07:48:55 PM,17.249,0.3133,18.414,100.000,1.2
1667,09/29/19 08:48:55 PM,17.296,0.3097,18.366,100.000,1.2
1668,09/29/19 09:48:55 PM,17.320,0.3075,18.152,100.000,1.2
1669,09/29/19 10:48:55 PM,17.344,0.3053,17.962,100.000,1.2
1670,09/29/19 11:48:55 PM,17.368,0.3039,17.986,100.000,1.2
1671,09/30/19 12:48:55 AM,17.391,0.3032,18.010,100.000,1.2
1672,09/30/19 01:48:55 AM,17.391,0.3024,18.057,100.000,1.2
1673,09/30/19 02:48:55 AM,17.415,0.3017,18.343,100.000,1.2
1674,09/30/19 03:48:55 AM,17.439,0.3010,18.366,100.000,1.2
1675,09/30/19 04:48:55 AM,17.463,0.3003,18.604,100.000,1.2
1676,09/30/19 05:48:55 AM,17.510,0.3003,18.937,100.000,1.2
1677,09/30/19 06:48:55 AM,17.558,0.2995,19.008,100.000,1.2
1678,09/30/19 07:48:55 AM,17.605,0.2995,19.841,100.000,1.2
1679,09/30/19 08:48:55 AM,17.701,0.2988,21.604,100.000,13.7
1680,09/30/19 09:48:55 AM,17.867,0.2988,23.569,96.000,16.2
1681,09/30/19 10:48:55 AM,18.129,0.2988,25.162,88.700,91.2
1682,09/30/19 11:48:55 AM,18.628,0.2981,26.818,83.700,43.7
1683,09/30/19 12:48:55 PM,19.008,0.2974,27.702,78.800,113.7
1684,09/30/19 01:48:55 PM,19.389,0.2959,28.072,75.600,46.2
1685,09/30/19 02:48:55 PM,19.674,0.2952,28.543,72.000,31.2
1686,09/30/19 03:48:55 PM,19.888,0.2944,28.221,71.000,23.7
1687,09/30/19 04:48:55 PM,20.055,0.2937,28.245,70.500,18.7
1688,09/30/19 05:48:55 PM,20.174,0.2930,28.221,70.700,11.2
1689,09/30/19 06:48:55 PM,20.269,0.2923,27.431,72.300,1.2
1690,09/30/19 07:48:55 PM,20.317,0.2915,26.769,73.300,1.2
1691,09/30/19 08:48:55 PM,20.317,0.2915,26.426,72.200,1.2
1692,09/30/19 09:48:55 PM,20.293,0.2908,26.012,71.900,1.2
1693,09/30/19 10:48:55 PM,20.246,0.2908,25.331,73.200,1.2
1694,09/30/19 11:48:55 PM,20.198,0.2901,24.774,75.100,1.2
1695,10/01/19 12:48:55 AM,20.150,0.2894,23.954,78.000,1.2
1696,10/01/19 01:48:55 AM,20.103,0.2894,23.064,82.000,1.2
1697,10/01/19 02:48:55 AM,20.055,0.2886,22.441,85.100,1.2
1698,10/01/19 03:48:55 AM,19.984,0.2886,22.178,86.800,1.2
1699,10/01/19 04:48:55 AM,19.912,0.2886,22.345,87.100,1.2
1700,10/01/19 05:48:55 AM,19.865,0.2879,21.987,87.200,1.2
1701,10/01/19 06:48:55 AM,19.817,0.2879,21.867,88.600,1.2
1702,10/01/19 07:48:55 AM,19.770,0.2879,22.321,89.100,1.2
1703,10/01/19 08:48:55 AM,19.770,0.2872,23.641,87.300,16.2
1704,10/01/19 09:48:55 AM,19.817,0.2872,24.484,84.900,26.2
1705,10/01/19 10:48:55 AM,19.960,0.2872,25.647,81.300,46.2
1706,10/01/19 11:48:55 AM,20.174,0.2865,27.554,79.000,48.7
1707,10/01/19 12:48:55 PM,20.436,0.2865,28.667,74.300,71.2
1708,10/01/19 01:48:55 PM,20.722,0.2857,29.315,72.200,123.7
1709,10/01/19 02:48:55 PM,21.032,0.2857,29.090,72.900,31.2
1710,10/01/19 03:48:55 PM,21.223,0.2850,29.215,73.300,23.7
1711,10/01/19 04:48:55 PM,21.366,0.2850,29.065,74.800,16.2
1712,10/01/19 05:48:55 PM,21.485,0.2843,28.692,75.700,6.2
1713,10/01/19 06:48:55 PM,21.557,0.2843,27.801,77.400,1.2
1714,10/01/19 07:48:55 PM,21.581,0.2843,27.063,78.900,1.2
1715,10/01/19 08:48:55 PM,21.581,0.2836,26.818,80.600,1.2
1716,10/01/19 09:48:55 PM,21.557,0.2836,26.500,80.400,1.2
1717,10/01/19 10:48:55 PM,21.533,0.2836,26.573,79.000,1.2
1718,10/01/19 11:48:55 PM,21.509,0.2836,26.329,77.000,1.2
1719,10/02/19 12:48:55 AM,21.485,0.2836,25.525,79.200,1.2
1720,10/02/19 01:48:55 AM,21.437,0.2828,22.705,85.400,1.2
1721,10/02/19 02:48:55 AM,21.318,0.2828,20.484,88.800,1.2
1722,10/02/19 03:48:55 AM,21.127,0.2821,20.341,90.800,1.2
1723,10/02/19 04:48:55 AM,20.936,0.2821,20.198,92.300,1.2
1724,10/02/19 05:48:55 AM,20.770,0.2828,19.746,95.000,1.2
1725,10/02/19 06:48:55 AM,20.603,0.2836,16.439,98.000,1.2
1726,10/02/19 07:48:55 AM,20.317,0.2843,15.390,99.100,1.2
1727,10/02/19 08:48:55 AM,19.960,0.2843,14.673,99.500,1.2
1728,10/02/19 09:48:55 AM,19.603,0.2843,14.816,99.600,3.7
1729,10/02/19 10:48:55 AM,19.294,0.2850,15.031,99.700,11.2
1730,10/02/19 11:48:55 AM,19.080,0.2850,15.318,99.700,18.7
1731,10/02/19 12:48:55 PM,18.937,0.2850,15.438,99.600,16.2
1732,10/02/19 01:48:55 PM,18.818,0.2850,15.485,99.300,16.2
1733,10/02/19 02:48:55 PM,18.723,0.2843,15.724,99.000,18.7
1734,10/02/19 03:48:55 PM,18.652,0.2843,15.533,98.700,11.2
1735,10/02/19 04:48:55 PM,18.557,0.2843,15.294,98.600,6.2
1736,10/02/19 05:48:55 PM,18.461,0.2836,15.151,98.500,1.2
1737,10/02/19 06:48:55 PM,18.343,0.2843,14.888,99.100,1.2
1738,10/02/19 07:48:55 PM,18.247,0.2857,14.960,99.800,1.2
1739,10/02/19 08:48:55 PM,18.152,0.2857,15.127,100.000,1.2
1740,10/02/19 09:48:55 PM,18.081,0.2857,15.366,100.000,1.2
1741,10/02/19 10:48:55 PM,18.010,0.2857,15.605,100.000,1.2
1742,10/02/19 11:48:55 PM,17.867,0.4092,15.629,100.000,1.2
1743,10/03/19 12:48:55 AM,17.153,0.3889,15.867,100.000,1.2
1744,10/03/19 01:48:55 AM,17.130,0.3932,15.629,100.000,1.2
1745,10/03/19 02:48:55 AM,17.177,0.3388,15.724,100.000,1.2
1746,10/03/19 03:48:55 AM,17.249,0.3250,15.796,100.000,1.2
1747,10/03/19 04:48:55 AM,17.296,0.3184,15.843,100.000,1.2
1748,10/03/19 05:48:55 AM,17.344,0.3155,16.010,100.000,1.2
1749,10/03/19 06:48:55 AM,17.368,0.3119,16.177,100.000,1.2
1750,10/03/19 07:48:55 AM,17.391,0.3104,15.819,100.000,1.2
1751,10/03/19 08:48:55 AM,17.391,0.3090,15.175,100.000,3.7
1752,10/03/19 09:48:55 AM,17.391,0.3075,14.601,100.000,8.7
1753,10/03/19 10:48:55 AM,17.344,0.3061,15.939,100.000,23.7
1754,10/03/19 11:48:55 AM,17.368,0.3046,16.749,95.000,38.7
1755,10/03/19 12:48:55 PM,17.439,0.3032,17.582,87.500,66.2
1756,10/03/19 01:48:55 PM,17.534,0.3017,17.153,83.400,46.2
1757,10/03/19 02:48:55 PM,17.558,0.3010,15.772,83.300,36.2
1758,10/03/19 03:48:55 PM,17.534,0.2995,15.294,83.900,23.7
1759,10/03/19 04:48:55 PM,17.439,0.2988,15.031,83.000,16.2
1760,10/03/19 05:48:55 PM,17.344,0.2974,14.290,82.200,8.7
1761,10/03/19 06:48:55 PM,17.201,0.2966,13.329,83.100,1.2
1762,10/03/19 07:48:55 PM,17.058,0.2959,12.558,84.400,1.2
1763,10/03/19 08:48:55 PM,16.892,0.2959,11.783,86.800,1.2
1764,10/03/19 09:48:55 PM,16.701,0.2944,10.663,89.900,1.2
1765,10/03/19 10:48:55 PM,16.487,0.2937,10.051,91.300,1.2
1766,10/03/19 11:48:55 PM,16.272,0.2937,9.608,93.800,1.2
1767,10/04/19 12:48:55 AM,16.058,0.2930,9.410,94.400,1.2
1768,10/04/19 01:48:55 AM,15.867,0.2923,8.990,93.700,1.2
1769,10/04/19 02:48:55 AM,15.676,0.2923,8.295,92.100,1.2
1770,10/04/19 03:48:55 AM,15.461,0.2915,7.242,92.600,1.2
1771,10/04/19 04:48:55 AM,15.247,0.2908,7.845,95.300,1.2
1772,10/04/19 05:48:55 AM,15.055,0.2908,7.670,95.000,1.2
1773,10/04/19 06:48:55 AM,14.888,0.2901,8.195,96.100,1.2
1774,10/04/19 07:48:55 AM,14.745,0.2901,9.213,95.700,1.2
1775,10/04/19 08:48:55 AM,14.649,0.2894,10.516,94.400,11.2
1776,10/04/19 09:48:55 AM,14.625,0.2894,11.637,92.200,18.7
1777,10/04/19 10:48:55 AM,14.697,0.2894,13.064,88.300,61.2
1778,10/04/19 11:48:55 AM,14.864,0.2886,13.040,86.800,38.7
1779,10/04/19 12:48:55 PM,14.984,0.2886,13.473,86.100,46.2
1780,10/04/19 01:48:55 PM,15.055,0.2879,13.257,85.400,36.2
1781,10/04/19 02:48:55 PM,15.103,0.2879,13.522,84.000,31.2
1782,10/04/19 03:48:55 PM,15.151,0.2879,13.064,83.500,16.2
1783,10/04/19 04:48:55 PM,15.151,0.2872,12.703,84.100,6.2
1784,10/04/19 05:48:55 PM,15.103,0.2872,12.268,85.400,3.7
1785,10/04/19 06:48:55 PM,15.055,0.2865,11.953,87.400,1.2
1786,10/04/19 07:48:55 PM,14.984,0.2865,11.807,88.300,1.2
