"Plot Title: Rollinson_N115"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 9663852, SEN S/N: 2445098)","Water Content, m³/m³ (LGR S/N: 9663852, SEN S/N: 9673987)","PAR, µmol/m²/s (LGR S/N: 9663852, SEN S/N: 9680255)","Temp, °C (LGR S/N: 9663852, SEN S/N: 20210256)","RH, % (LGR S/N: 9663852, SEN S/N: 20210256)"
1434,09/20/19 05:59:23 AM,18.937,0.0657,1.2,18.889,97.400
1435,09/20/19 06:59:23 AM,18.913,0.0657,1.2,19.127,97.800
1436,09/20/19 07:59:23 AM,18.889,0.0649,1.2,19.984,98.000
1437,09/20/19 08:59:23 AM,18.866,0.0649,1.2,20.936,97.600
1438,09/20/19 09:59:23 AM,18.866,0.0642,6.2,21.867,95.500
1439,09/20/19 10:59:23 AM,18.913,0.0642,8.7,22.872,90.800
1440,09/20/19 11:59:23 AM,18.961,0.0628,11.2,24.460,86.900
1441,09/20/19 12:59:23 PM,19.032,0.0620,11.2,25.258,80.400
1442,09/20/19 01:59:23 PM,19.127,0.0620,11.2,25.890,77.300
1443,09/20/19 02:59:23 PM,19.222,0.0606,8.7,25.963,79.700
1444,09/20/19 03:59:23 PM,19.341,0.0598,8.7,25.890,78.200
1445,09/20/19 04:59:23 PM,19.460,0.0598,3.7,25.647,79.000
1446,09/20/19 05:59:23 PM,19.532,0.0591,1.2,25.016,77.300
1447,09/20/19 06:59:23 PM,19.603,0.0584,1.2,24.098,81.900
1448,09/20/19 07:59:23 PM,19.651,0.0577,1.2,23.809,83.900
1449,09/20/19 08:59:23 PM,19.698,0.0569,1.2,22.992,85.200
1450,09/20/19 09:59:23 PM,19.698,0.0569,1.2,22.465,88.400
1451,09/20/19 10:59:23 PM,19.698,0.0577,1.2,22.130,91.400
1452,09/20/19 11:59:23 PM,19.698,0.0569,1.2,21.772,92.800
1453,09/21/19 12:59:23 AM,19.674,0.0569,1.2,21.318,93.300
1454,09/21/19 01:59:23 AM,19.674,0.0569,1.2,20.770,94.300
1455,09/21/19 02:59:23 AM,19.651,0.0569,1.2,20.913,95.000
1456,09/21/19 03:59:23 AM,19.627,0.0569,1.2,20.889,95.900
1457,09/21/19 04:59:23 AM,19.579,0.0562,1.2,20.674,97.000
1458,09/21/19 05:59:23 AM,19.555,0.0562,1.2,20.770,97.900
1459,09/21/19 06:59:23 AM,19.532,0.0562,1.2,20.889,98.300
1460,09/21/19 07:59:23 AM,19.508,0.0562,1.2,21.032,98.400
1461,09/21/19 08:59:23 AM,19.508,0.0562,3.7,21.843,98.100
1462,09/21/19 09:59:23 AM,19.508,0.0555,3.7,21.939,95.900
1463,09/21/19 10:59:23 AM,19.532,0.0555,6.2,22.321,97.300
1464,09/21/19 11:59:23 AM,19.555,0.0540,11.2,23.280,95.500
1465,09/21/19 12:59:23 PM,19.603,0.0540,8.7,23.833,92.900
1466,09/21/19 01:59:23 PM,19.651,0.0533,6.2,23.256,90.600
1467,09/21/19 02:59:23 PM,19.698,0.0526,3.7,22.968,91.600
1468,09/21/19 03:59:23 PM,19.746,0.0540,1.2,21.915,94.600
1469,09/21/19 04:59:23 PM,19.770,0.0540,3.7,21.748,98.500
1470,09/21/19 05:59:23 PM,19.770,0.0533,1.2,21.676,99.500
1471,09/21/19 06:59:23 PM,19.793,0.0533,1.2,21.557,99.800
1472,09/21/19 07:59:23 PM,19.793,0.0533,1.2,21.533,99.900
1473,09/21/19 08:59:23 PM,19.793,0.0533,1.2,21.318,100.000
1474,09/21/19 09:59:23 PM,19.793,0.0533,1.2,21.103,100.000
1475,09/21/19 10:59:23 PM,19.793,0.0540,1.2,20.841,100.000
1476,09/21/19 11:59:23 PM,19.793,0.0540,1.2,20.722,100.000
1477,09/22/19 12:59:23 AM,19.793,0.0845,1.2,20.531,100.000
1478,09/22/19 01:59:23 AM,19.770,0.0860,1.2,20.436,100.000
1479,09/22/19 02:59:23 AM,19.746,0.0824,1.2,20.531,100.000
1480,09/22/19 03:59:23 AM,19.746,0.0802,1.2,20.650,100.000
1481,09/22/19 04:59:23 AM,19.722,0.1136,1.2,20.579,100.000
1482,09/22/19 05:59:23 AM,19.698,0.1100,1.2,20.412,100.000
1483,09/22/19 06:59:23 AM,19.698,0.1049,1.2,20.293,100.000
1484,09/22/19 07:59:23 AM,19.674,0.1165,1.2,20.460,100.000
1485,09/22/19 08:59:23 AM,19.674,0.1143,1.2,20.579,100.000
1486,09/22/19 09:59:23 AM,19.651,0.1121,3.7,20.198,100.000
1487,09/22/19 10:59:23 AM,19.651,0.1100,6.2,20.913,100.000
1488,09/22/19 11:59:23 AM,19.674,0.1078,8.7,21.199,100.000
1489,09/22/19 12:59:23 PM,19.674,0.1049,3.7,21.366,100.000
1490,09/22/19 01:59:23 PM,19.698,0.1027,3.7,21.079,100.000
1491,09/22/19 02:59:23 PM,19.722,0.1121,3.7,21.056,100.000
1492,09/22/19 03:59:23 PM,19.722,0.1325,3.7,20.936,100.000
1493,09/22/19 04:59:23 PM,19.746,0.2044,1.2,20.722,100.000
1494,09/22/19 05:59:23 PM,19.770,0.3075,1.2,20.650,100.000
1495,09/22/19 06:59:23 PM,19.817,0.4005,1.2,20.627,100.000
1496,09/22/19 07:59:23 PM,19.888,0.1768,1.2,20.913,100.000
1497,09/22/19 08:59:23 PM,19.888,0.1666,1.2,19.603,100.000
1498,09/22/19 09:59:23 PM,19.865,0.1514,1.2,19.318,100.000
1499,09/22/19 10:59:23 PM,19.841,0.1456,1.2,19.175,100.000
1500,09/22/19 11:59:23 PM,19.793,0.1426,1.2,18.866,100.000
1501,09/23/19 12:59:23 AM,19.746,0.1397,1.2,18.366,100.000
1502,09/23/19 01:59:23 AM,19.698,0.1376,1.2,18.224,100.000
1503,09/23/19 02:59:23 AM,19.627,0.1361,1.2,18.224,100.000
1504,09/23/19 03:59:23 AM,19.579,0.1354,1.2,17.938,100.000
1505,09/23/19 04:59:23 AM,19.508,0.1339,1.2,16.963,100.000
1506,09/23/19 05:59:23 AM,19.460,0.1332,1.2,15.509,100.000
1507,09/23/19 06:59:23 AM,19.389,0.1325,1.2,14.553,100.000
1508,09/23/19 07:59:23 AM,19.270,0.1318,1.2,14.194,100.000
1509,09/23/19 08:59:23 AM,19.175,0.1310,3.7,14.888,100.000
1510,09/23/19 09:59:23 AM,19.056,0.1303,3.7,15.963,99.700
1511,09/23/19 10:59:23 AM,18.961,0.1288,6.2,17.915,88.600
1512,09/23/19 11:59:23 AM,18.889,0.1281,8.7,18.842,83.000
1513,09/23/19 12:59:23 PM,18.842,0.1274,6.2,19.627,76.600
1514,09/23/19 01:59:23 PM,18.818,0.1259,8.7,20.603,70.700
1515,09/23/19 02:59:23 PM,18.842,0.1245,8.7,20.388,65.700
1516,09/23/19 03:59:23 PM,18.866,0.1230,8.7,20.007,67.500
1517,09/23/19 04:59:23 PM,18.866,0.1223,3.7,20.007,69.300
1518,09/23/19 05:59:23 PM,18.866,0.1209,1.2,19.056,71.700
1519,09/23/19 06:59:23 PM,18.866,0.1194,1.2,17.748,74.700
1520,09/23/19 07:59:23 PM,18.818,0.1180,1.2,17.082,79.600
1521,09/23/19 08:59:23 PM,18.771,0.1172,1.2,16.582,82.400
1522,09/23/19 09:59:23 PM,18.723,0.1165,1.2,16.082,84.600
1523,09/23/19 10:59:23 PM,18.652,0.1165,1.2,15.533,87.000
1524,09/23/19 11:59:23 PM,18.580,0.1158,1.2,15.175,89.200
1525,09/24/19 12:59:23 AM,18.485,0.1158,1.2,14.697,91.300
1526,09/24/19 01:59:23 AM,18.414,0.1150,1.2,14.601,92.200
1527,09/24/19 02:59:23 AM,18.319,0.1150,1.2,14.529,93.400
1528,09/24/19 03:59:23 AM,18.224,0.1143,1.2,14.290,93.400
1529,09/24/19 04:59:23 AM,18.152,0.1143,1.2,14.074,94.000
1530,09/24/19 05:59:23 AM,18.057,0.1136,1.2,14.385,94.300
1531,09/24/19 06:59:23 AM,17.986,0.1136,1.2,14.457,94.300
1532,09/24/19 07:59:23 AM,17.915,0.1136,1.2,15.079,95.300
1533,09/24/19 08:59:23 AM,17.843,0.1121,3.7,17.249,94.100
1534,09/24/19 09:59:23 AM,17.819,0.1114,3.7,17.819,90.500
1535,09/24/19 10:59:23 AM,17.819,0.1121,11.2,19.222,87.300
1536,09/24/19 11:59:23 AM,17.867,0.1114,8.7,19.984,83.100
1537,09/24/19 12:59:23 PM,17.915,0.1107,8.7,21.628,83.000
1538,09/24/19 01:59:23 PM,17.986,0.1100,13.7,22.345,80.000
1539,09/24/19 02:59:23 PM,18.081,0.1092,8.7,22.681,75.400
1540,09/24/19 03:59:23 PM,18.200,0.1078,6.2,22.274,75.900
1541,09/24/19 04:59:23 PM,18.271,0.1078,1.2,21.939,75.400
1542,09/24/19 05:59:23 PM,18.343,0.1078,1.2,21.437,76.200
1543,09/24/19 06:59:23 PM,18.414,0.1071,1.2,20.460,77.300
1544,09/24/19 07:59:23 PM,18.438,0.1063,1.2,19.579,79.600
1545,09/24/19 08:59:23 PM,18.438,0.1056,1.2,19.056,82.500
1546,09/24/19 09:59:23 PM,18.438,0.1056,1.2,18.604,85.000
1547,09/24/19 10:59:23 PM,18.438,0.1042,1.2,18.319,88.400
1548,09/24/19 11:59:23 PM,18.414,0.1034,1.2,18.533,88.500
1549,09/25/19 12:59:23 AM,18.390,0.1034,1.2,17.938,87.900
1550,09/25/19 01:59:23 AM,18.343,0.1034,1.2,17.796,89.100
1551,09/25/19 02:59:23 AM,18.319,0.1027,1.2,18.176,88.400
1552,09/25/19 03:59:23 AM,18.295,0.1020,1.2,18.081,88.000
1553,09/25/19 04:59:23 AM,18.271,0.0983,1.2,16.201,89.500
1554,09/25/19 05:59:23 AM,18.224,0.1020,1.2,15.796,96.900
1555,09/25/19 06:59:23 AM,18.176,0.1063,1.2,15.724,98.500
1556,09/25/19 07:59:23 AM,18.129,0.1100,1.2,16.010,99.000
1557,09/25/19 08:59:23 AM,18.057,0.1107,1.2,16.749,99.200
1558,09/25/19 09:59:23 AM,18.010,0.1114,1.2,17.320,99.100
1559,09/25/19 10:59:23 AM,17.986,0.1114,6.2,18.557,98.500
1560,09/25/19 11:59:23 AM,17.986,0.1121,33.7,19.817,95.400
1561,09/25/19 12:59:23 PM,18.010,0.1121,8.7,21.390,91.600
1562,09/25/19 01:59:23 PM,18.081,0.1114,13.7,22.345,87.400
1563,09/25/19 02:59:23 PM,18.176,0.1100,11.2,22.992,75.100
1564,09/25/19 03:59:23 PM,18.271,0.1092,6.2,22.465,70.200
1565,09/25/19 04:59:23 PM,18.343,0.1085,1.2,21.557,66.400
1566,09/25/19 05:59:23 PM,18.414,0.1085,1.2,20.698,69.700
1567,09/25/19 06:59:23 PM,18.461,0.1078,1.2,20.341,70.400
1568,09/25/19 07:59:23 PM,18.461,0.1071,1.2,19.508,71.500
1569,09/25/19 08:59:23 PM,18.461,0.1071,1.2,19.056,72.100
1570,09/25/19 09:59:23 PM,18.438,0.1071,1.2,18.533,70.100
1571,09/25/19 10:59:23 PM,18.414,0.1056,1.2,18.081,71.800
1572,09/25/19 11:59:23 PM,18.390,0.1056,1.2,17.915,74.200
1573,09/26/19 12:59:23 AM,18.343,0.1049,1.2,16.868,77.000
1574,09/26/19 01:59:23 AM,18.271,0.1049,1.2,17.177,77.500
1575,09/26/19 02:59:23 AM,18.224,0.1049,1.2,16.463,76.600
1576,09/26/19 03:59:23 AM,18.152,0.1049,1.2,15.438,74.100
1577,09/26/19 04:59:23 AM,18.081,0.1056,1.2,14.266,77.900
1578,09/26/19 05:59:23 AM,18.010,0.1056,1.2,13.714,79.500
1579,09/26/19 06:59:23 AM,17.915,0.1049,1.2,12.775,83.500
1580,09/26/19 07:59:23 AM,17.796,0.1049,1.2,12.896,85.900
1581,09/26/19 08:59:23 AM,17.677,0.1049,3.7,14.314,84.000
1582,09/26/19 09:59:23 AM,17.582,0.1042,3.7,16.082,76.100
1583,09/26/19 10:59:23 AM,17.510,0.1034,11.2,17.201,64.900
1584,09/26/19 11:59:23 AM,17.486,0.1020,23.7,18.343,55.700
1585,09/26/19 12:59:23 PM,17.463,0.1027,6.2,19.080,49.800
1586,09/26/19 01:59:23 PM,17.463,0.1020,8.7,19.603,49.700
1587,09/26/19 02:59:23 PM,17.486,0.1012,8.7,19.865,49.600
1588,09/26/19 03:59:23 PM,17.510,0.1005,6.2,19.294,55.400
1589,09/26/19 04:59:23 PM,17.534,0.0991,1.2,18.961,54.400
1590,09/26/19 05:59:23 PM,17.558,0.0976,1.2,18.057,54.800
1591,09/26/19 06:59:23 PM,17.558,0.0969,1.2,16.725,59.300
1592,09/26/19 07:59:23 PM,17.534,0.0962,1.2,15.843,66.900
1593,09/26/19 08:59:23 PM,17.510,0.0962,1.2,14.888,71.000
1594,09/26/19 09:59:23 PM,17.439,0.0954,1.2,14.697,73.500
1595,09/26/19 10:59:23 PM,17.391,0.0954,1.2,13.954,77.100
1596,09/26/19 11:59:23 PM,17.320,0.0954,1.2,13.497,79.900
1597,09/27/19 12:59:23 AM,17.225,0.0947,1.2,12.896,82.400
1598,09/27/19 01:59:23 AM,17.153,0.0947,1.2,13.161,83.100
1599,09/27/19 02:59:23 AM,17.058,0.0947,1.2,14.050,82.200
1600,09/27/19 03:59:23 AM,16.987,0.0940,1.2,14.792,80.300
1601,09/27/19 04:59:23 AM,16.939,0.0933,1.2,14.984,78.700
1602,09/27/19 05:59:23 AM,16.892,0.0933,1.2,15.031,76.600
1603,09/27/19 06:59:23 AM,16.868,0.0925,1.2,15.223,77.800
1604,09/27/19 07:59:23 AM,16.844,0.0918,1.2,15.533,78.800
1605,09/27/19 08:59:23 AM,16.820,0.0918,6.2,16.534,79.400
1606,09/27/19 09:59:23 AM,16.796,0.0911,1.2,16.463,79.300
1607,09/27/19 10:59:23 AM,16.796,0.0911,1.2,16.177,79.000
1608,09/27/19 11:59:23 AM,16.796,0.0889,1.2,14.337,91.900
1609,09/27/19 12:59:23 PM,16.773,0.2509,1.2,15.127,97.300
1610,09/27/19 01:59:23 PM,16.701,0.1928,1.2,16.225,98.700
1611,09/27/19 02:59:23 PM,16.677,0.2654,1.2,17.510,99.400
1612,09/27/19 03:59:23 PM,16.677,0.1753,1.2,17.819,99.900
1613,09/27/19 04:59:23 PM,16.701,0.1521,1.2,17.962,100.000
1614,09/27/19 05:59:23 PM,16.773,0.2058,1.2,18.176,100.000
1615,09/27/19 06:59:23 PM,16.820,0.1913,1.2,18.271,100.000
1616,09/27/19 07:59:23 PM,16.892,0.2116,1.2,18.866,100.000
1617,09/27/19 08:59:23 PM,16.963,0.2146,1.2,17.772,100.000
1618,09/27/19 09:59:23 PM,17.034,0.3438,1.2,18.366,100.000
1619,09/27/19 10:59:23 PM,17.106,0.2799,1.2,18.366,100.000
1620,09/27/19 11:59:23 PM,17.153,0.2676,1.2,18.533,100.000
1621,09/28/19 12:59:23 AM,17.201,0.2661,1.2,18.557,100.000
1622,09/28/19 01:59:23 AM,17.272,0.3039,1.2,18.366,100.000
1623,09/28/19 02:59:23 AM,17.344,0.1935,1.2,18.176,100.000
1624,09/28/19 03:59:23 AM,17.368,0.1637,1.2,16.392,100.000
1625,09/28/19 04:59:23 AM,17.368,0.1514,1.2,16.463,100.000
1626,09/28/19 05:59:23 AM,17.368,0.1535,1.2,16.439,100.000
1627,09/28/19 06:59:23 AM,17.344,0.1506,1.2,16.439,100.000
1628,09/28/19 07:59:23 AM,17.320,0.1456,1.2,15.772,100.000
1629,09/28/19 08:59:23 AM,17.296,0.1441,1.2,15.533,100.000
1630,09/28/19 09:59:23 AM,17.272,0.1419,1.2,15.008,100.000
1631,09/28/19 10:59:23 AM,17.225,0.1419,1.2,14.385,100.000
1632,09/28/19 11:59:23 AM,17.177,0.1405,3.7,14.553,100.000
1633,09/28/19 12:59:23 PM,17.130,0.1390,6.2,13.882,100.000
1634,09/28/19 01:59:23 PM,17.082,0.1383,8.7,13.762,100.000
1635,09/28/19 02:59:23 PM,17.034,0.1376,6.2,13.738,100.000
1636,09/28/19 03:59:23 PM,16.963,0.1368,1.2,13.882,97.700
1637,09/28/19 04:59:23 PM,16.892,0.1361,3.7,14.194,96.700
1638,09/28/19 05:59:23 PM,16.844,0.1354,1.2,13.810,95.100
1639,09/28/19 06:59:23 PM,16.773,0.1347,1.2,13.473,95.200
1640,09/28/19 07:59:23 PM,16.701,0.1339,1.2,13.618,94.300
1641,09/28/19 08:59:23 PM,16.654,0.1339,1.2,13.329,92.400
1642,09/28/19 09:59:23 PM,16.582,0.1332,1.2,13.642,93.600
1643,09/28/19 10:59:23 PM,16.534,0.1332,1.2,13.738,95.100
1644,09/28/19 11:59:23 PM,16.487,0.1325,1.2,14.074,96.600
1645,09/29/19 12:59:23 AM,16.439,0.1318,1.2,14.840,97.500
1646,09/29/19 01:59:23 AM,16.392,0.1303,1.2,16.153,97.500
1647,09/29/19 02:59:23 AM,16.392,0.1310,1.2,15.986,96.400
1648,09/29/19 03:59:23 AM,16.415,0.1274,1.2,15.700,97.600
1649,09/29/19 04:59:23 AM,16.415,0.3881,1.2,15.581,99.600
1650,09/29/19 05:59:23 AM,16.392,0.2124,1.2,15.724,100.000
1651,09/29/19 06:59:23 AM,16.392,0.1790,1.2,15.915,100.000
1652,09/29/19 07:59:23 AM,16.415,0.1630,1.2,16.129,100.000
1653,09/29/19 08:59:23 AM,16.415,0.1543,1.2,16.415,100.000
1654,09/29/19 09:59:23 AM,16.439,0.1470,1.2,16.749,100.000
1655,09/29/19 10:59:23 AM,16.463,0.1456,3.7,16.558,100.000
1656,09/29/19 11:59:23 AM,16.511,0.1441,1.2,16.415,100.000
1657,09/29/19 12:59:23 PM,16.534,0.1419,3.7,16.725,100.000
1658,09/29/19 01:59:23 PM,16.558,0.1405,6.2,17.201,100.000
1659,09/29/19 02:59:23 PM,16.606,0.1397,3.7,17.439,100.000
1660,09/29/19 03:59:23 PM,16.630,0.1383,3.7,17.748,100.000
1661,09/29/19 04:59:23 PM,16.677,0.1376,1.2,18.105,100.000
1662,09/29/19 05:59:23 PM,16.725,0.1368,1.2,18.129,100.000
1663,09/29/19 06:59:23 PM,16.773,0.1354,1.2,18.319,100.000
1664,09/29/19 07:59:23 PM,16.820,0.1368,1.2,18.224,100.000
1665,09/29/19 08:59:23 PM,16.844,0.1368,1.2,18.010,100.000
1666,09/29/19 09:59:23 PM,16.892,0.1361,1.2,17.843,100.000
1667,09/29/19 10:59:23 PM,16.915,0.1354,1.2,17.724,100.000
1668,09/29/19 11:59:23 PM,16.939,0.1354,1.2,17.819,100.000
1669,09/30/19 12:59:23 AM,16.963,0.1347,1.2,17.819,100.000
1670,09/30/19 01:59:23 AM,16.963,0.1339,1.2,17.701,100.000
1671,09/30/19 02:59:23 AM,16.987,0.1339,1.2,17.819,100.000
1672,09/30/19 03:59:23 AM,17.011,0.1339,1.2,18.105,100.000
1673,09/30/19 04:59:23 AM,17.011,0.1339,1.2,18.010,100.000
1674,09/30/19 05:59:23 AM,17.034,0.1332,1.2,17.843,100.000
1675,09/30/19 06:59:23 AM,17.058,0.1332,1.2,18.105,100.000
1676,09/30/19 07:59:23 AM,17.058,0.1332,1.2,19.008,100.000
1677,09/30/19 08:59:23 AM,17.082,0.1332,1.2,20.079,100.000
1678,09/30/19 09:59:23 AM,17.130,0.1325,3.7,21.270,100.000
1679,09/30/19 10:59:23 AM,17.201,0.1318,8.7,22.034,100.000
1680,09/30/19 11:59:23 AM,17.296,0.1310,16.2,22.872,100.000
1681,09/30/19 12:59:23 PM,17.415,0.1303,11.2,24.992,100.000
1682,09/30/19 01:59:23 PM,17.558,0.1296,8.7,24.968,96.100
1683,09/30/19 02:59:23 PM,17.701,0.1288,8.7,25.428,90.900
1684,09/30/19 03:59:23 PM,17.867,0.1281,6.2,25.089,89.400
1685,09/30/19 04:59:23 PM,18.010,0.1281,3.7,24.750,90.100
1686,09/30/19 05:59:23 PM,18.129,0.1274,1.2,24.653,89.100
1687,09/30/19 06:59:23 PM,18.224,0.1267,1.2,23.954,90.700
1688,09/30/19 07:59:23 PM,18.319,0.1267,1.2,23.280,92.000
1689,09/30/19 08:59:23 PM,18.390,0.1267,1.2,22.992,91.000
1690,09/30/19 09:59:23 PM,18.438,0.1267,1.2,22.920,90.400
1691,09/30/19 10:59:23 PM,18.485,0.1259,1.2,22.705,88.800
1692,09/30/19 11:59:23 PM,18.509,0.1267,1.2,22.274,89.000
1693,10/01/19 12:59:23 AM,18.533,0.1259,1.2,21.891,90.500
1694,10/01/19 01:59:23 AM,18.557,0.1267,1.2,21.294,92.900
1695,10/01/19 02:59:23 AM,18.557,0.1259,1.2,20.817,95.100
1696,10/01/19 03:59:23 AM,18.557,0.1259,1.2,20.412,96.600
1697,10/01/19 04:59:23 AM,18.557,0.1259,1.2,20.412,97.400
1698,10/01/19 05:59:23 AM,18.557,0.1259,1.2,20.412,97.500
1699,10/01/19 06:59:23 AM,18.533,0.1252,1.2,20.507,97.700
1700,10/01/19 07:59:23 AM,18.533,0.1252,1.2,20.507,97.800
1701,10/01/19 08:59:23 AM,18.533,0.1245,6.2,22.178,96.900
1702,10/01/19 09:59:23 AM,18.533,0.1238,8.7,22.992,94.200
1703,10/01/19 10:59:23 AM,18.580,0.1230,11.2,23.785,91.100
1704,10/01/19 11:59:23 AM,18.628,0.1223,36.2,25.355,89.600
1705,10/01/19 12:59:23 PM,18.699,0.1216,11.2,26.061,86.700
1706,10/01/19 01:59:23 PM,18.818,0.1216,11.2,26.695,84.500
1707,10/01/19 02:59:23 PM,18.937,0.1209,11.2,26.818,85.600
1708,10/01/19 03:59:23 PM,19.056,0.1201,6.2,26.353,86.200
1709,10/01/19 04:59:23 PM,19.175,0.1194,3.7,26.500,87.900
1710,10/01/19 05:59:23 PM,19.294,0.1194,1.2,25.890,89.200
1711,10/01/19 06:59:23 PM,19.365,0.1187,1.2,24.895,92.000
1712,10/01/19 07:59:23 PM,19.460,0.1187,1.2,24.412,93.200
1713,10/01/19 08:59:23 PM,19.508,0.1180,1.2,24.074,94.600
1714,10/01/19 09:59:23 PM,19.532,0.1180,1.2,23.930,95.000
1715,10/01/19 10:59:23 PM,19.579,0.1180,1.2,23.905,93.800
1716,10/01/19 11:59:23 PM,19.603,0.1172,1.2,24.243,91.400
1717,10/02/19 12:59:23 AM,19.603,0.1180,1.2,23.809,89.900
1718,10/02/19 01:59:23 AM,19.627,0.1172,1.2,21.891,90.800
1719,10/02/19 02:59:23 AM,19.627,0.1180,1.2,20.269,91.600
1720,10/02/19 03:59:23 AM,19.603,0.1180,1.2,19.960,93.900
1721,10/02/19 04:59:23 AM,19.555,0.1180,1.2,19.936,95.500
1722,10/02/19 05:59:23 AM,19.484,0.1172,1.2,19.460,97.300
1723,10/02/19 06:59:23 AM,19.436,0.1165,1.2,16.249,99.100
1724,10/02/19 07:59:23 AM,19.341,0.1158,1.2,15.318,99.900
1725,10/02/19 08:59:23 AM,19.222,0.1165,1.2,14.529,100.000
1726,10/02/19 09:59:23 AM,19.080,0.1180,1.2,14.721,100.000
1727,10/02/19 10:59:23 AM,18.937,0.1172,3.7,14.864,100.000
1728,10/02/19 11:59:23 AM,18.794,0.1180,6.2,14.984,100.000
1729,10/02/19 12:59:23 PM,18.675,0.1180,6.2,15.199,100.000
1730,10/02/19 01:59:23 PM,18.557,0.1180,3.7,15.294,100.000
1731,10/02/19 02:59:23 PM,18.485,0.1187,6.2,15.485,100.000
1732,10/02/19 03:59:23 PM,18.390,0.1194,3.7,15.414,99.800
1733,10/02/19 04:59:23 PM,18.319,0.1194,1.2,15.103,99.400
1734,10/02/19 05:59:23 PM,18.247,0.1194,1.2,15.055,99.300
1735,10/02/19 06:59:23 PM,18.176,0.1194,1.2,14.864,99.900
1736,10/02/19 07:59:23 PM,18.105,0.1194,1.2,15.055,100.000
1737,10/02/19 08:59:23 PM,18.033,0.1194,1.2,15.079,100.000
1738,10/02/19 09:59:23 PM,17.962,0.1194,1.2,15.414,100.000
1739,10/02/19 10:59:23 PM,17.915,0.1107,1.2,15.629,100.000
1740,10/02/19 11:59:23 PM,17.796,0.4143,1.2,15.581,100.000
1741,10/03/19 12:59:23 AM,17.391,0.2153,1.2,15.843,100.000
1742,10/03/19 01:59:23 AM,17.368,0.1935,1.2,15.557,100.000
1743,10/03/19 02:59:23 AM,17.320,0.1572,1.2,15.629,100.000
1744,10/03/19 03:59:23 AM,17.296,0.1456,1.2,15.724,100.000
1745,10/03/19 04:59:23 AM,17.296,0.1426,1.2,15.891,100.000
1746,10/03/19 05:59:23 AM,17.296,0.1405,1.2,15.963,100.000
1747,10/03/19 06:59:23 AM,17.272,0.1397,1.2,16.058,100.000
1748,10/03/19 07:59:23 AM,17.272,0.1383,1.2,15.676,100.000
1749,10/03/19 08:59:23 AM,17.272,0.1376,1.2,15.055,100.000
1750,10/03/19 09:59:23 AM,17.272,0.1368,3.7,14.625,100.000
1751,10/03/19 10:59:23 AM,17.249,0.1361,6.2,16.106,100.000
1752,10/03/19 11:59:23 AM,17.249,0.1354,16.2,17.082,94.900
1753,10/03/19 12:59:23 PM,17.225,0.1347,11.2,17.534,86.600
1754,10/03/19 01:59:23 PM,17.249,0.1339,13.7,16.630,84.200
1755,10/03/19 02:59:23 PM,17.249,0.1347,11.2,15.223,83.500
1756,10/03/19 03:59:23 PM,17.249,0.1339,8.7,14.888,84.000
1757,10/03/19 04:59:23 PM,17.225,0.1332,3.7,15.031,82.800
1758,10/03/19 05:59:23 PM,17.201,0.1325,1.2,14.194,81.700
1759,10/03/19 06:59:23 PM,17.130,0.1325,1.2,13.281,83.000
1760,10/03/19 07:59:23 PM,17.082,0.1318,1.2,12.437,84.600
1761,10/03/19 08:59:23 PM,16.987,0.1310,1.2,11.516,86.000
1762,10/03/19 09:59:23 PM,16.892,0.1310,1.2,10.516,88.100
1763,10/03/19 10:59:23 PM,16.796,0.1303,1.2,10.001,91.400
1764,10/03/19 11:59:23 PM,16.677,0.1296,1.2,9.485,93.300
1765,10/04/19 12:59:23 AM,16.534,0.1296,1.2,8.916,94.600
1766,10/04/19 01:59:23 AM,16.415,0.1288,1.2,8.717,93.400
1767,10/04/19 02:59:23 AM,16.272,0.1288,1.2,7.995,91.400
1768,10/04/19 03:59:23 AM,16.153,0.1288,1.2,7.645,92.500
1769,10/04/19 04:59:23 AM,16.010,0.1281,1.2,7.795,94.400
1770,10/04/19 05:59:23 AM,15.867,0.1281,1.2,7.594,95.000
1771,10/04/19 06:59:23 AM,15.748,0.1274,1.2,8.245,96.200
1772,10/04/19 07:59:23 AM,15.629,0.1274,1.2,9.262,96.000
1773,10/04/19 08:59:23 AM,15.509,0.1267,3.7,10.247,93.900
1774,10/04/19 09:59:23 AM,15.438,0.1267,6.2,11.686,91.900
1775,10/04/19 10:59:23 AM,15.390,0.1259,8.7,12.534,88.500
1776,10/04/19 11:59:23 AM,15.366,0.1259,16.2,13.016,87.400
1777,10/04/19 12:59:23 PM,15.366,0.1259,13.7,12.896,86.900
1778,10/04/19 01:59:23 PM,15.390,0.1252,13.7,13.161,85.200
1779,10/04/19 02:59:23 PM,15.390,0.1252,11.2,13.185,83.500
1780,10/04/19 03:59:23 PM,15.414,0.1252,3.7,12.751,83.600
1781,10/04/19 04:59:23 PM,15.414,0.1245,1.2,12.461,84.400
1782,10/04/19 05:59:23 PM,15.414,0.1245,1.2,12.122,86.100
1783,10/04/19 06:59:23 PM,15.390,0.1245,1.2,11.807,87.700
1784,10/04/19 07:59:23 PM,15.366,0.1238,1.2,11.686,88.500
1785,10/04/19 08:59:23 PM,15.318,0.1238,1.2,11.467,89.800
1786,10/04/19 09:59:23 PM,15.294,0.1238,1.2,10.222,91.300
